,announce_ts,prefix,m17d-bgp,m17c-bgp,m169-bgp,m17d-openflow,m17c-openflow,m169-openflow
380,1569138825.119,82.25.38.0/24,,,1569182025.1244,1569182028.645805,1569182027.931261,1569182025.13007
381,1569139101.483,82.153.154.0/24,,,1569182026.055032,1569182028.701636,1569182027.932949,1569182026.061764
382,1569139217.998,101.216.238.0/24,,,1569182026.374241,1569182028.707112,1569182027.943253,1569182026.379963
383,1569138840.427,3.180.113.0/24,1569181948.618848,1569181947.892983,1569181944.212258,1569181948.636615,1569181947.91327,1569181944.215576
384,1569138963.991,36.254.121.0/24,,,1569182027.005174,1569182028.751701,1569182027.943275,1569182027.011606
385,1569138827.212,195.16.74.0/24,,,1569182027.217467,1569182028.759137,1569182027.943275,1569182027.223104
386,1569139086.339,14.239.80.0/24,,,1569182027.425814,1569182028.759198,1569182027.943357,1569182027.432186
387,1569138948.782,169.45.98.0/24,,,1569182027.848238,1569182033.637653,1569182032.905977,1569182027.855332
388,1569139067.65,125.110.150.0/24,,,1569181989.664507,1569181993.652421,1569181992.918166,1569181989.669536
389,1569138828.875,39.70.204.0/24,,,1569182028.877136,1569182033.640467,1569182032.918955,1569182028.880221
390,1569138828.978,134.112.25.0/24,,,1569182028.98369,1569182033.648164,1569182032.929061,1569182028.990007
391,1569139129.737,81.124.190.0/24,,,1569182029.090011,1569182033.648183,1569182032.929061,1569182029.093964
392,1569138829.191,32.250.18.0/24,,,1569182029.195006,1569182033.652742,1569182032.929061,1569182029.201724
393,1569138829.403,22.253.218.0/24,,,1569182029.406157,1569182033.695442,1569182032.929087,1569182029.412349
394,1569138911.267,42.16.254.0/24,,,1569182029.725955,1569182033.713438,1569182032.946118,1569182029.73105
395,1569139018.14,1.142.60.0/24,,,1569182029.932277,1569182033.713438,1569182032.946118,1569182029.939195
396,1569138986.651,224.123.189.0/24,,,1569181957.064843,,,1569181957.069472
397,1569138830.242,203.19.107.0/24,,,1569182030.246119,1569182033.720071,1569182032.946118,1569182030.25169
398,1569138831.062,137.204.250.0/24,,,1569182031.066117,1569182033.746908,1569182032.94614,1569182031.071096
399,1569138978.119,214.81.204.0/24,,,1569182031.171779,1569182033.76256,1569182032.94614,1569182031.176411
400,1569139021.037,146.139.79.0/24,,,1569182031.2766,1569182033.770426,1569182032.946167,1569182031.282675
401,1569139145.942,34.81.133.0/24,,,1569182031.896974,1569182033.777941,1569182032.946167,1569182031.903309
402,1569139230.353,6.0.240.0/24,,,1569182032.102799,1569182033.7825,1569182032.946192,1569182032.109676
403,1569138866.34,228.162.220.0/24,,,1569182032.208041,,,1569182032.212681
404,1569139106.951,87.207.39.0/24,,,1569182028.052572,1569182033.637673,1569182032.912813,1569182028.060053
405,1569139206.598,100.123.196.0/24,,,1569182032.419236,1569182033.789026,1569182032.946192,1569182032.424366
406,1569138832.627,124.98.147.0/24,,,1569182032.631675,1569182038.628131,1569182037.9044,1569182032.634735
407,1569139065.784,234.21.191.0/24,,,1569182033.044761,,,1569182033.047839
408,1569138833.565,100.222.101.0/24,,,1569182033.570168,1569182038.652984,1569182037.914338,1569182033.573309
409,1569139226.113,122.47.189.0/24,,,1569182010.251781,1569182013.703472,1569182012.92831,1569182010.258879
410,1569139051.028,135.241.205.0/24,,,1569181964.52598,1569181968.686967,1569181967.925514,1569181964.532107
411,1569138942.676,102.71.4.0/24,,,1569182034.294182,1569182038.653057,1569182037.920972,1569182034.302552
412,1569138834.395,179.106.9.0/24,,,1569181993.322678,1569181998.625761,1569181997.902744,1569181993.328379
413,1569139213.428,42.158.191.0/24,,,1569182034.504405,1569182038.653152,1569182037.927778,1569182034.511677
414,1569139198.688,149.48.60.0/24,,,1569182021.800726,1569182023.736875,1569182022.931592,1569182021.805275
415,1569138952.113,106.103.177.0/24,,,1569182034.818755,1569182038.657016,1569182037.927778,1569182034.824193
416,1569138835.127,135.119.187.0/24,,,1569182035.132185,1569182038.666301,1569182037.927805,1569182035.138202
417,1569138979.279,142.128.72.0/24,,,1569182035.339099,1569182038.671491,1569182037.932218,1569182035.347508
418,1569138940.816,10.202.174.0/24,,,1569182036.380105,1569182038.725287,1569182037.940169,1569182036.38313
419,1569138971.38,196.129.207.0/24,,,1569182013.586111,1569182018.635975,1569182017.915236,1569182013.591268
420,1569138882.562,179.13.244.0/24,,,1569182029.62012,1569182033.713438,1569182032.929087,1569182029.624575
421,1569139002.202,175.178.59.0/24,1569181958.619174,1569181957.893839,1569181954.342714,1569181958.646255,1569181957.940134,1569181954.344912
422,1569138886.202,62.195.147.0/24,,,1569182037.414815,1569182038.749545,1569182037.940193,1569182037.425392
423,1569138957.021,80.180.159.0/24,,,1569182037.521418,1569182038.759618,1569182037.940193,1569182037.526267
424,1569138937.502,208.79.150.0/24,,,1569182025.640709,1569182028.69416,1569182027.931289,1569182025.646653
425,1569138860.943,91.69.66.0/24,,,1569182037.835522,1569182043.627114,1569182042.904461,1569182037.842646
426,1569139221.905,109.32.51.0/24,,,1569182035.658683,1569182038.7178,1569182037.932218,1569182035.663088
427,1569138838.551,116.219.81.0/24,,,1569182038.556004,1569182043.637589,1569182042.915675,1569182038.562948
428,1569138962.529,54.175.76.0/24,,,1569182039.178623,1569182043.63763,1569182042.92017,1569182039.186486
429,1569138839.386,118.141.4.0/24,,,1569182028.465752,1569182033.637712,1569182032.918955,1569182028.47011
430,1569138839.491,137.243.250.0/24,,,1569182039.495071,1569182043.63763,1569182042.92017,1569182039.500242
431,1569139183.536,91.134.193.0/24,,,1569181998.654217,1569182003.710159,1569182002.925056,1569181998.658762
432,1569138855.313,200.71.180.0/24,,,1569181983.51826,1569181988.638035,1569181987.915845,1569181983.526167
433,1569138841.669,182.119.131.0/24,,,1569182041.674419,1569182043.703777,1569182042.930058,1569182041.68137
434,1569138841.776,36.136.173.0/24,,,1569182030.037764,1569182033.720071,1569182032.946118,1569182030.042452
435,1569139159.547,143.9.111.0/24,,,1569182035.868612,1569182038.720704,1569182037.940169,1569182035.871627
436,1569139006.678,223.247.15.0/24,,,1569181969.120493,1569181973.650883,1569181972.918125,1569181969.127719
437,1569139161.512,32.3.117.0/24,,,1569181972.875689,1569181978.653057,1569181977.908604,1569181972.881536
438,1569138939.578,69.241.134.0/24,,,1569181997.812142,1569182003.632585,1569182002.904814,1569181997.818572
439,1569139149.821,215.168.121.0/24,,,1569182043.030074,1569182048.640063,1569182047.913644,1569182043.033134
440,1569139028.071,225.88.175.0/24,,,1569182027.111258,,,1569182027.118333
441,1569139023.733,228.80.10.0/24,,,1569182043.448559,,,1569182043.453609
442,1569139160.579,26.162.225.0/24,,,1569182043.971218,1569182048.64648,1569182047.918299,1569182043.975728
443,1569138844.484,126.19.86.0/24,,,1569182044.486168,1569182048.646495,1569182047.927927,1569182044.490789
444,1569138867.69,27.235.101.0/24,1569181958.619174,1569181957.893839,1569181952.875444,1569181958.636417,1569181957.90634,1569181952.881558
445,1569138896.213,0.7.214.0/24,,,1569182041.567121,1569182043.703728,1569182042.929976,1569182041.573451
446,1569139117.25,6.122.196.0/24,,,1569182045.628686,1569182048.694095,1569182047.927952,1569182045.635243
447,1569139038.858,51.95.106.0/24,,,1569182042.823026,1569182048.627295,1569182047.905353,1569182042.828939
448,1569139036.893,177.236.203.0/24,,,1569182046.249141,1569182048.707222,1569182047.929608,1569182046.252169
449,1569138853.741,246.124.58.0/24,,,1569182009.835879,1569182013.696656,1569182012.923963,1569182009.843329
450,1569138846.558,221.250.241.0/24,,,1569181989.354397,1569181993.638558,1569181992.913759,1569181989.363638
451,1569139137.173,229.167.239.0/24,,,1569181988.639241,,,1569181988.643487
452,1569138925.623,130.168.114.0/24,,,1569182046.976196,1569182048.741112,1569182047.939916,1569182046.9792
453,1569139171.172,82.50.7.0/24,,,1569182047.080471,1569182048.748311,1569182047.939916,1569182047.083492
454,1569138868.201,119.144.160.0/24,,,1569182047.490774,1569182053.628359,1569182052.905425,1569182047.494636
455,1569138848.003,71.22.183.0/24,,,1569182048.008335,1569182053.640744,1569182052.914344,1569182048.014844
456,1569138912.099,199.11.71.0/24,,,1569182048.320795,1569182053.640808,1569182052.920443,1569182048.3273
457,1569138848.528,219.57.46.0/24,,,1569182009.516914,1569182013.650761,1569182012.923936,1569182009.525418
458,1569139210.242,5.221.235.0/24,1569181958.619174,1569181957.893839,1569181953.30191,1569181958.636468,1569181957.927356,1569181953.30869
459,1569138849.048,183.194.34.0/24,,,1569182049.053642,1569182053.649044,1569182052.930474,1569182049.056603
460,1569138849.261,226.13.158.0/24,,,1569182049.266482,,,1569182049.269491
461,1569139066.301,74.185.227.0/24,,,1569182049.37261,1569182053.680998,1569182052.930474,1569182049.377309
462,1569138903.973,221.50.87.0/24,,,1569182049.894393,1569182053.700938,1569182052.930501,1569182049.899362
463,1569139097.331,253.192.197.0/24,,,1569182017.236435,1569182018.789304,1569182017.945007,1569182017.242363
464,1569138991.105,64.69.158.0/24,,,1569182050.612938,1569182053.708287,1569182052.942348,1569182050.620477
465,1569138850.815,55.69.131.0/24,,,1569182050.820401,1569182053.708262,1569182052.942348,1569182050.826455
466,1569138867.06,47.11.89.0/24,,,1569182003.888133,1569182008.642253,1569182007.910146,1569182003.897022
467,1569139156.838,205.56.66.0/24,,,1569182051.442245,1569182053.73948,1569182052.942369,1569182051.447586
468,1569139220.108,78.191.158.0/24,,,1569182051.754251,1569182053.747453,1569182052.942369,1569182051.761475
469,1569138851.856,40.158.252.0/24,,,1569182051.860864,1569182053.754545,1569182052.942369,1569182051.868748
470,1569139101.276,211.183.164.0/24,,,1569181980.181652,1569181983.710966,1569181982.938119,1569181980.189375
471,1569139006.151,69.143.252.0/24,,,1569182052.18027,1569182053.761192,1569182052.942369,1569182052.188258
472,1569138935.737,64.119.11.0/24,,,1569182049.787632,1569182053.690751,1569182052.930474,1569182049.790751
473,1569138852.912,46.9.41.0/24,,,1569182052.91452,1569182058.639453,1569182057.908869,1569182052.919594
474,1569139175.171,211.191.139.0/24,,,1569182053.017715,1569182058.639453,1569182057.918441,1569182053.021608
475,1569138853.636,177.55.143.0/24,,,1569182053.640077,1569182058.639472,1569182057.926897,1569182053.647949
476,1569138853.952,132.184.52.0/24,,,1569182053.958392,1569182058.642119,1569182057.926897,1569182053.963347
477,1569138889.852,229.61.156.0/24,,,1569181994.9934,,,1569181995.001091
478,1569138854.368,129.122.252.0/24,,,1569181988.532402,1569181993.634045,1569181992.911794,1569181988.535502
479,1569139158.819,14.30.188.0/24,,,1569182054.474767,1569182058.687343,1569182057.939358,1569182054.481841
480,1569138900.865,96.164.33.0/24,,,1569182040.845731,1569182043.703714,1569182042.929976,1569182040.85208
481,1569138855.934,185.136.101.0/24,,,1569182055.936917,1569182058.728544,1569182057.939382,1569182055.941307
482,1569138856.138,14.150.123.0/24,,,1569182035.552648,1569182038.702526,1569182037.932218,1569182035.558492
483,1569139086.758,241.46.41.0/24,,,1569182056.349204,1569182058.736612,1569182057.94845,1569182056.354244
484,1569139023.944,96.55.202.0/24,,,1569182056.75947,1569182058.740454,1569182057.94845,1569182056.763558
485,1569139195.358,17.110.79.0/24,,,1569182056.865921,1569182058.756188,1569182057.94845,1569182056.871635
486,1569139152.338,61.21.50.0/24,,,1569182057.071589,1569182058.770652,1569182057.948473,1569182057.074975
487,1569139212.266,86.126.102.0/24,,,1569182057.176197,1569182058.773789,1569182057.948473,1569182057.185043
488,1569138857.59,129.203.236.0/24,,,1569182021.906046,1569182023.741513,1569182022.931592,1569182021.912873
489,1569139220.622,222.190.138.0/24,,,1569182058.120219,1569182063.646459,1569182062.91949,1569182058.12328
490,1569138858.221,238.208.7.0/24,,,1569182058.22704,,,1569182058.233127
491,1569139083.533,98.78.100.0/24,,,1569182015.871007,1569182018.733676,1569182017.944967,1569182015.879396
492,1569138858.433,241.175.188.0/24,,,1569182058.437955,1569182063.65454,1569182062.91949,1569182058.442968
493,1569138958.986,110.151.55.0/24,,,1569182058.543915,1569182063.654581,1569182062.929212,1569182058.547011
494,1569138974.708,17.134.127.0/24,,,1569182016.824961,1569182018.77677,1569182017.945007,1569182016.829487
495,1569138858.964,47.122.223.0/24,,,1569182058.969828,1569182063.690892,1569182062.929212,1569182058.973522
496,1569138988.833,164.39.60.0/24,,,1569182058.756127,1569182063.672128,1569182062.929212,1569182058.76063
497,1569139044.157,90.71.47.0/24,,,1569181976.9372,1569181978.831475,1569181977.940598,1569181976.943824
498,1569138859.583,80.251.112.0/24,,,1569182059.585899,1569182063.70606,1569182062.929243,1569182059.59361
499,1569139139.587,19.218.227.0/24,,,1569182059.791502,1569182063.713044,1569182062.929315,1569182059.802666
500,1569139166.656,230.41.59.0/24,,,1569182060.211729,,,1569182060.218105
501,1569138860.313,49.123.96.0/24,,,1569182059.173859,1569182063.703687,1569182062.929243,1569182059.181272
502,1569138860.524,10.239.115.0/24,,,1569182009.729308,1569182013.683648,1569182012.923936,1569182009.737046
503,1569138860.836,226.83.147.0/24,,,1569182060.842004,,,1569182060.844966
504,1569139044.898,139.123.46.0/24,,,1569182061.465944,1569182063.785117,1569182062.946534,1569182061.47258
505,1569139098.782,173.63.96.0/24,,,1569181962.214687,1569181963.837578,1569181962.943231,1569181962.220863
506,1569139076.789,65.219.0.0/24,,,1569182061.780854,1569182063.812775,1569182062.946534,1569182061.787918
507,1569138911.787,200.139.193.0/24,,,1569182061.984723,1569182063.822043,1569182062.946534,1569182061.989724
508,1569138864.166,197.94.81.0/24,,,1569182062.295314,1569182063.832551,1569182062.946554,1569182062.30171
509,1569138862.703,209.57.128.0/24,,,1569182034.090425,1569182038.653057,1569182037.919223,1569182034.094992
510,1569138863.122,141.116.115.0/24,,,1569182025.331299,1569182028.65177,1569182027.931261,1569182025.337488
511,1569138863.226,240.22.174.0/24,,,1569182000.959952,1569182003.820525,1569182002.942056,1569182000.968653
512,1569139009.278,1.108.101.0/24,,,1569182063.336145,1569182068.647901,1569182067.919454,1569182063.345807
513,1569139095.142,91.112.177.0/24,,,1569182056.554446,1569182058.736612,1569182057.94845,1569182056.559104
514,1569138978.641,87.65.106.0/24,,,1569182060.947981,1569182063.759907,1569182062.946498,1569182060.957194
515,1569139192.002,140.154.118.0/24,,,1569182060.422732,1569182063.747431,1569182062.946477,1569182060.429141
516,1569138877.365,164.138.52.0/24,,,1569182064.274705,1569182068.64797,1569182067.919454,1569182064.277981
517,1569138933.537,78.211.153.0/24,,,1569182064.48705,1569182068.647995,1569182067.92111,1569182064.491385
518,1569139222.122,239.227.75.0/24,,,1569182064.692282,,,1569182064.695911
519,1569138865.099,37.11.141.0/24,,,1569182065.102379,1569182068.651925,1569182067.932755,1569182065.108316
520,1569139117.565,18.254.248.0/24,,,1569182022.422828,1569182023.757764,1569182022.934434,1569182022.42873
521,1569139207.636,248.99.135.0/24,1569181953.619144,1569181952.893474,1569181950.605473,1569181953.708628,1569181952.919139,1569181950.61262
522,1569138866.648,54.206.248.0/24,,,1569182066.651921,1569182068.733586,1569182067.932776,1569182066.659019
523,1569138866.956,147.217.58.0/24,,,1569182066.958835,1569182068.750073,1569182067.932776,1569182066.966017
524,1569138867.479,40.7.133.0/24,,,1569182067.484081,1569182068.757584,1569182067.93286,1569182067.492741
525,1569139199.828,171.139.44.0/24,,,1569181986.964217,1569181988.764574,1569181987.941745,1569181986.967167
526,1569139123.491,71.87.20.0/24,,,1569182067.898861,1569182073.630352,1569182072.908786,1569182067.903503
527,1569138887.151,134.210.243.0/24,,,1569182068.4096,1569182073.647177,1569182072.923258,1569182068.413026
528,1569139135.711,56.167.71.0/24,,,1569182069.138972,1569182073.647285,1569182072.932997,1569182069.146272
529,1569139020.834,101.91.172.0/24,,,1569182012.134249,1569182013.807805,1569182012.947128,1569182012.138688
530,1569139224.752,138.109.7.0/24,,,1569182069.349687,1569182073.656348,1569182072.942396,1569182069.354316
531,1569138988.31,131.79.135.0/24,,,1569182069.453141,1569182073.652127,1569182072.935287,1569182069.458383
532,1569139109.545,34.46.46.0/24,,,1569182048.215126,1569182053.640787,1569182052.916032,1569182048.220104
533,1569138931.876,110.55.65.0/24,,,1569182060.529855,1569182063.753025,1569182062.946498,1569182060.537551
534,1569138894.345,166.97.153.0/24,,,1569182069.979809,1569182073.70757,1569182072.942421,1569182069.986107
535,1569138964.913,137.9.75.0/24,,,1569182070.39189,1569182073.728016,1569182072.948075,1569182070.400818
536,1569138871.014,74.170.188.0/24,,,1569182071.016366,1569182073.728079,1569182072.948075,1569182071.021646
537,1569138971.074,111.169.83.0/24,,,1569182071.324775,1569182073.728147,1569182072.960079,1569182071.328297
538,1569138871.426,94.166.63.0/24,,,1569182071.431312,1569182073.728099,1569182072.960079,1569182071.437146
539,1569138883.497,214.126.217.0/24,,,1569182071.959819,1569182073.779558,1569182072.960097,1569182071.967664
540,1569138896.106,115.41.29.0/24,,,1569182072.467925,1569182073.78996,1569182072.960097,1569182072.475265
541,1569138872.569,41.219.116.0/24,,,1569182072.571008,1569182073.792951,1569182072.960097,1569182072.574297
542,1569139084.351,74.53.86.0/24,,,1569182072.783204,1569182078.642649,1569182077.909234,1569182072.787958
543,1569139181.127,191.167.140.0/24,,,1569182073.201614,1569182078.642661,1569182077.918372,1569182073.204752
544,1569139188.132,125.106.26.0/24,,,1569182073.304836,1569182078.642706,1569182077.921977,1569182073.309926
545,1569139085.71,62.234.160.0/24,,,1569182009.310419,1569182013.644788,1569182012.923936,1569182009.318243
546,1569139230.892,176.142.24.0/24,,,1569182019.816787,1569182023.670899,1569182022.926098,1569182019.822049
547,1569138993.057,99.61.15.0/24,,,1569182073.826844,1569182078.648033,1569182077.933474,1569182073.834092
548,1569138962.318,203.112.54.0/24,,,1569182074.243084,1569182078.68427,1569182077.933474,1569182074.24629
549,1569139017.929,9.107.241.0/24,,,1569182074.448949,1569182078.704283,1569182077.933474,1569182074.45537
550,1569138921.038,33.76.65.0/24,,,1569182074.65819,1569182078.704283,1569182077.941371,1569182074.661613
551,1569138904.592,102.0.135.0/24,,,1569182074.971015,1569182078.70948,1569182077.941381,1569182074.976699
552,1569139121.63,124.102.102.0/24,,,1569182075.283928,1569182078.70948,1569182077.941381,1569182075.289278
553,1569138875.385,228.230.49.0/24,,,1569182075.387202,,,1569182075.393927
554,1569138994.218,198.55.177.0/24,,,1569182075.493351,1569182078.714298,1569182077.941381,1569182075.500506
555,1569138875.795,30.67.242.0/24,,,1569182075.797584,1569182078.736405,1569182077.94141,1569182075.80235
556,1569139217.469,129.52.210.0/24,,,1569182076.114701,1569182078.744693,1569182077.954266,1569182076.119683
557,1569138883.709,122.194.254.0/24,,,1569182076.219907,1569182078.75267,1569182077.954266,1569182076.223468
558,1569138876.424,9.35.10.0/24,,,1569182076.429608,1569182078.75267,1569182077.954266,1569182076.434191
559,1569138876.842,16.155.40.0/24,,,1569182015.989929,1569182018.741286,1569182017.944967,1569182015.995398
560,1569139098.679,177.227.49.0/24,,,1569182077.263903,1569182078.786403,1569182077.95437,1569182077.267047
561,1569138877.888,137.201.35.0/24,,,1569182052.492883,1569182053.767537,1569182052.942454,1569182052.497321
562,1569138956.712,100.189.210.0/24,,,1569182078.414684,1569182083.648933,1569182082.921008,1569182078.419011
563,1569138878.719,245.185.55.0/24,,,1569182078.725664,1569182083.662604,1569182082.926466,1569182078.731301
564,1569139116.523,95.160.29.0/24,,,1569182078.829296,1569182083.656573,1569182082.926466,1569182078.834425
565,1569138879.03,250.237.78.0/24,,,1569182079.03464,1569182083.669321,1569182082.926466,1569182079.039799
566,1569138879.341,126.9.79.0/24,,,1569182079.346792,1569182083.678305,1569182082.928494,1569182079.350625
567,1569138879.971,16.234.42.0/24,,,1569182043.234888,1569182048.640063,1569182047.911846,1569182043.239493
568,1569138880.078,214.113.153.0/24,,,1569182080.084259,1569182083.712108,1569182082.941733,1569182080.091891
569,1569138880.286,28.44.185.0/24,,,1569182080.289765,1569182083.717771,1569182082.941733,1569182080.29498
570,1569138880.391,53.96.153.0/24,,,1569182080.394771,1569182083.729413,1569182082.941733,1569182080.40082
571,1569139013.542,224.170.51.0/24,,,1569182080.702928,,,1569182080.708911
572,1569138881.42,68.26.160.0/24,,,1569182081.426369,1569182083.741966,1569182082.941816,1569182081.429389
573,1569138882.147,234.58.98.0/24,,,1569182082.149885,,,1569182082.154433
574,1569139081.969,189.167.117.0/24,,,1569182082.255831,1569182083.764025,1569182082.947241,1569182082.259969
575,1569138882.357,117.119.185.0/24,,,1569182082.360718,1569182083.770143,1569182082.947241,1569182082.366199
576,1569138882.666,102.84.66.0/24,,,1569182054.370271,1569182058.652004,1569182057.939358,1569182054.376518
577,1569138923.228,124.80.106.0/24,,,1569182082.981226,1569182088.640707,1569182087.909466,1569182082.985619
578,1569138883.082,197.137.202.0/24,,,1569182083.08771,1569182088.64072,1569182087.912767,1569182083.096544
579,1569139093.172,136.18.158.0/24,,,1569182083.395319,1569182088.64072,1569182087.919107,1569182083.399832
580,1569138916.686,183.48.29.0/24,,,1569182083.821719,1569182088.640772,1569182087.924798,1569182083.829696
581,1569138889.746,200.216.208.0/24,,,1569182077.682006,1569182083.629497,1569182082.907277,1569182077.68958
582,1569138884.237,83.185.62.0/24,,,1569182084.242938,1569182088.650931,1569182087.926797,1569182084.252495
583,1569138919.9,209.3.53.0/24,,,1569182084.350402,1569182088.650979,1569182087.936366,1569182084.354656
584,1569138884.859,2.192.136.0/24,,,1569182084.654654,1569182088.655598,1569182087.936366,1569182084.661837
585,1569139074.612,187.8.253.0/24,,,1569182085.271058,1569182088.677633,1569182087.936366,1569182085.277038
586,1569138885.579,110.55.246.0/24,,,1569182064.381841,1569182068.64797,1569182067.919454,1569182064.386196
587,1569139085.815,16.255.3.0/24,,,1569182085.787067,1569182088.691548,1569182087.936366,1569182085.792362
588,1569139053.633,54.25.176.0/24,,,1569182085.996697,1569182088.700501,1569182087.936391,1569182086.001545
589,1569139018.564,3.40.124.0/24,,,1569182058.015069,1569182063.646421,1569182062.915094,1569182058.018577
590,1569138886.733,128.86.44.0/24,,,1569182086.737765,1569182088.725419,1569182087.940514,1569182086.744315
591,1569139171.703,1.74.100.0/24,,,1569182014.733468,1569182018.689565,1569182017.929833,1569182014.736672
592,1569138887.362,215.81.186.0/24,,,1569182087.365973,1569182088.752856,1569182087.944565,1569182087.370999
593,1569138887.872,85.53.122.0/24,,,1569182054.061799,1569182058.644926,1569182057.926897,1569182054.065073
594,1569138888.077,149.49.255.0/24,,,1569182088.079713,1569182093.629977,1569182092.90754,1569182088.082813
595,1569138983.851,212.111.90.0/24,,,1569182088.182783,1569182093.637534,1569182092.909604,1569182088.187257
596,1569139148.982,104.227.128.0/24,,,1569182077.053466,1569182078.761037,1569182077.954291,1569182077.061083
597,1569139096.074,33.116.36.0/24,,,1569182071.750576,1569182073.735548,1569182072.960097,1569182071.757053
598,1569138966.681,199.89.193.0/24,,,1569182089.643593,1569182093.706952,1569182092.935914,1569182089.648352
599,1569138890.064,177.158.240.0/24,1569181948.619094,1569181947.89321,1569181947.026171,1569181948.698684,1569181947.923808,1569181947.032872
600,1569139145.425,215.223.0.0/24,,,1569182025.537086,1569182028.682032,1569182027.931261,1569182025.542242
601,1569139047.791,175.178.17.0/24,,,1569182090.280743,1569182093.729125,1569182092.935914,1569182090.286654
602,1569138975.625,164.146.36.0/24,,,1569182090.387196,1569182093.737742,1569182092.93594,1569182090.392415
603,1569138890.589,140.40.5.0/24,,,1569182090.594019,1569182093.743353,1569182092.93594,1569182090.599925
604,1569139213.008,2.249.229.0/24,,,1569182090.804181,1569182093.749025,1569182092.93594,1569182090.807284
605,1569138989.667,193.86.168.0/24,,,1569182090.907729,1569182093.757395,1569182092.942078,1569182090.910993
606,1569139057.253,98.194.172.0/24,,,1569182026.692408,1569182028.741675,1569182027.943253,1569182026.696945
607,1569138939.368,188.103.166.0/24,,,1569182091.116318,1569182093.767107,1569182092.942078,1569182091.120666
608,1569139022.066,90.120.237.0/24,,,1569182091.425766,1569182093.786153,1569182092.942078,1569182091.428832
609,1569139032.243,153.188.121.0/24,,,1569182017.443445,1569182018.812581,1569182017.949235,1569182017.448145
610,1569139217.153,177.238.141.0/24,,,1569182092.048106,1569182093.792914,1569182092.946159,1569182092.052637
611,1569139050.403,58.53.119.0/24,,,1569182092.152905,1569182093.799832,1569182092.946159,1569182092.158553
612,1569138914.587,195.55.125.0/24,,,1569182086.207584,1569182088.707407,1569182087.936391,1569182086.212352
613,1569139197.858,150.130.125.0/24,,,1569181992.072323,1569181993.751288,1569181992.933433,1569181992.076451
614,1569139164.873,247.217.123.0/24,,,1569182092.672968,1569182098.629728,1569182097.908378,1569182092.679284
615,1569139060.065,246.3.148.0/24,,,1569182071.644764,1569182073.735508,1569182072.960079,1569182071.648356
616,1569139006.36,5.175.206.0/24,,,1569182061.260394,1569182063.775126,1569182062.946498,1569182061.267328
617,1569139038.142,223.113.11.0/24,,,1569182093.727636,1569182098.640569,1569182097.92376,1569182093.731467
618,1569139103.348,201.2.32.0/24,,,1569182093.831186,1569182098.645924,1569182097.925783,1569182093.836428
619,1569139128.257,58.87.169.0/24,,,1569182094.244621,1569182098.653966,1569182097.935228,1569182094.250179
620,1569139048.947,216.253.83.0/24,,,1569182079.870112,1569182083.705722,1569182082.941712,1569182079.876587
621,1569138894.865,75.136.181.0/24,,,1569182020.240035,1569182023.686078,1569182022.926128,1569182020.243069
622,1569139111.514,165.161.36.0/24,,,1569182033.880397,1569182038.653057,1569182037.919223,1569182033.884913
623,1569139151.712,27.56.237.0/24,,,1569182095.695622,1569182098.707451,1569182097.935324,1569182095.70524
624,1569138895.897,74.142.94.0/24,,,1569182095.899822,1569182098.707468,1569182097.935324,1569182095.906368
625,1569139114.861,123.98.228.0/24,,,1569182096.934945,1569182098.716687,1569182097.940588,1569182096.941303
626,1569138978.747,38.233.97.0/24,,,1569182059.896414,1569182063.723969,1569182062.929315,1569182059.901584
627,1569139197.228,133.57.214.0/24,,,1569182097.458174,1569182098.743311,1569182097.940588,1569182097.461258
628,1569139071.606,241.138.121.0/24,,,1569182098.071972,1569182103.631616,1569182102.909125,1569182098.076615
629,1569138898.173,19.208.181.0/24,,,1569182027.637049,1569182033.626894,1569182032.904248,1569182027.641925
630,1569138898.38,12.175.60.0/24,,,1569182098.385128,1569182103.648663,1569182102.9112,1569182098.389143
631,1569138977.076,39.238.213.0/24,,,1569182098.898758,1569182103.64868,1569182102.919059,1569182098.905273
632,1569139116.106,145.10.119.0/24,,,1569182099.105755,1569182103.648726,1569182102.922941,1569182099.112547
633,1569139050.196,174.182.67.0/24,,,1569182099.518055,1569182103.648726,1569182102.922941,1569182099.52483
634,1569139073.565,216.0.55.0/24,,,1569182099.725053,1569182103.652524,1569182102.926338,1569182099.72983
635,1569138987.061,29.217.133.0/24,,,1569182100.245316,1569182103.660642,1569182102.926338,1569182100.252916
636,1569138900.969,31.55.223.0/24,,,1569182088.809158,1569182093.650342,1569182092.923289,1569182088.813914
637,1569138965.638,205.175.232.0/24,,,1569182101.075108,1569182103.726298,1569182102.934276,1569182101.078845
638,1569139053.947,30.64.142.0/24,,,1569182101.286143,1569182103.728809,1569182102.939606,1569182101.290055
639,1569139026.1,169.29.33.0/24,,,1569182033.256603,1569182038.652984,1569182037.906197,1569182033.25951
640,1569139215.78,219.245.26.0/24,,,1569182101.704698,1569182103.734908,1569182102.939606,1569182101.709567
641,1569138973.043,20.179.252.0/24,,,1569182102.419222,1569182108.632018,1569182107.908536,1569182102.425609
642,1569139031.925,55.144.139.0/24,,,1569182103.031655,1569182108.648922,1569182107.914504,1569182103.038788
643,1569139219.702,25.45.152.0/24,,,1569182103.138138,1569182108.648973,1569182107.917886,1569182103.145454
644,1569139037.413,110.210.228.0/24,,,1569182103.244806,1569182108.648973,1569182107.921502,1569182103.250592
