,announce_ts,prefix,m17d-bgp,m17c-bgp,m169-bgp,m17d-openflow,m17c-openflow,m169-openflow
244,1569137873.024,97.59.88.0/24,,,1569181073.030464,1569181076.769121,1569181075.947865,1569181073.036335
245,1569137873.131,120.196.85.0/24,,,1569181073.136353,1569181076.776276,1569181075.947899,1569181073.143065
246,1569137873.749,245.73.40.0/24,,,1569181073.756243,1569181076.783416,1569181075.94792,1569181073.760066
247,1569137912.789,73.202.244.0/24,,,1569181073.862533,1569181076.790637,1569181075.94792,1569181073.868216
248,1569137873.963,45.22.120.0/24,,,1569181073.969039,1569181076.797453,1569181075.947945,1569181073.973778
249,1569137874.069,219.230.250.0/24,,,1569181074.073549,1569181076.805349,1569181075.951987,1569181074.080387
250,1569137876.77,206.252.190.0/24,,,1569181074.179848,1569181076.817464,1569181075.952063,1569181074.187136
251,1569137906.019,208.180.90.0/24,,,1569181074.284992,1569181076.811157,1569181075.95201,1569181074.290053
252,1569137905.074,91.77.65.0/24,,,1569181074.490615,1569181076.823495,1569181075.957397,1569181074.493726
253,1569137874.59,233.222.189.0/24,,,1569181074.593865,,,1569181074.599318
254,1569137874.693,158.49.255.0/24,,,1569181074.700361,1569181076.831464,1569181075.957418,1569181074.707349
255,1569137874.901,225.152.113.0/24,,,1569181074.907203,,,1569181074.913363
256,1569137875.11,79.41.187.0/24,,,1569181075.113662,1569181076.838382,1569181075.957431,1569181075.117655
257,1569137878.734,5.174.74.0/24,,,1569181075.319167,1569181076.848545,1569181075.957431,1569181075.32238
258,1569137875.626,215.227.233.0/24,,,1569181075.630704,1569181081.693885,1569181080.919852,1569181075.637384
259,1569137875.831,3.178.72.0/24,,,1569181075.837324,1569181081.707108,1569181080.921681,1569181075.842783
260,1569137875.937,149.223.162.0/24,,,1569181075.940911,1569181081.707108,1569181080.931266,1569181075.946393
261,1569137876.04,47.223.72.0/24,,,1569181076.045038,1569181081.707108,1569181080.929456,1569181076.050322
262,1569137906.742,169.75.195.0/24,,,1569181076.149255,1569181081.707124,1569181080.934385,1569181076.154473
263,1569137908.722,65.99.151.0/24,,,1569181076.565172,1569181081.707139,1569181080.934406,1569181076.572729
264,1569137877.293,247.222.168.0/24,,,1569181077.297793,1569181081.707139,1569181080.936104,1569181077.300776
265,1569137877.702,15.184.198.0/24,,,1569181077.706829,1569181081.712234,1569181080.942947,1569181077.711812
266,1569137878.219,211.139.121.0/24,,,1569181078.222495,1569181081.712234,1569181080.942968,1569181078.226888
267,1569137878.322,138.129.84.0/24,,,1569181078.327193,1569181081.720557,1569181080.942968,1569181078.331919
268,1569137901.739,1.246.21.0/24,,,1569181078.534212,1569181081.750224,1569181080.943023,1569181078.540909
269,1569137878.838,45.238.226.0/24,,,1569181078.844479,1569181081.771329,1569181080.943023,1569181078.851181
270,1569137879.051,37.13.154.0/24,,,1569181079.054524,1569181081.776268,1569181080.946035,1569181079.061648
271,1569137879.154,198.111.248.0/24,,,1569181079.159533,1569181081.783996,1569181080.946064,1569181079.168347
272,1569137879.673,155.147.140.0/24,,,1569181079.676907,1569181081.792319,1569181080.952511,1569181079.682309
273,1569137879.777,86.220.212.0/24,,,1569181079.783086,1569181081.800265,1569181080.952532,1569181079.787981
274,1569137908.411,234.212.210.0/24,,,1569181079.987635,,,1569181079.994559
275,1569137880.087,46.179.158.0/24,,,1569181080.092115,1569181081.808079,1569181080.952557,1569181080.09856
276,1569137880.406,220.217.18.0/24,,,1569181080.412059,1569181081.814947,1569181080.952557,1569181080.415849
277,1569137880.613,250.54.212.0/24,,,1569181080.617358,1569181081.822362,1569181080.952586,1569181080.622441
278,1569137880.717,33.133.208.0/24,,,1569181080.721779,1569181086.713029,1569181085.921653,1569181080.72662
279,1569137880.821,123.159.87.0/24,,,1569181080.826088,1569181086.695005,1569181085.919905,1569181080.831504
280,1569137880.926,230.181.199.0/24,,,1569181080.932278,,,1569181080.935285
281,1569137881.137,144.104.115.0/24,,,1569181081.140613,1569181086.713054,1569181085.927633,1569181081.145082
282,1569137881.24,221.160.32.0/24,,,1569181081.244923,1569181086.713054,1569181085.92942,1569181081.251345
283,1569137881.345,241.242.45.0/24,,,1569181081.348125,1569181086.71308,1569181085.932529,1569181081.352627
284,1569137881.448,169.32.24.0/24,,,1569181081.45113,1569181086.71308,1569181085.932554,1569181081.456477
285,1569137881.551,66.61.89.0/24,,,1569181081.557074,1569181086.71308,1569181085.934285,1569181081.561502
286,1569137881.657,176.53.18.0/24,,,1569181081.660876,1569181086.713099,1569181085.941283,1569181081.666182
287,1569137881.761,64.206.247.0/24,,,1569181081.767354,1569181086.715664,1569181085.941314,1569181081.773194
288,1569137881.868,63.72.29.0/24,,,1569181081.8723,1569181086.713138,1569181085.941283,1569181081.876683
289,1569137881.972,122.152.10.0/24,,,1569181081.979044,1569181086.721788,1569181085.941329,1569181081.985059
290,1569137882.079,4.137.194.0/24,,,1569181082.08412,1569181086.721812,1569181085.941329,1569181082.088927
291,1569137882.184,20.133.235.0/24,,,1569181082.18883,1569181086.745531,1569181085.945528,1569181082.194249
292,1569137916.116,227.74.40.0/24,,,1569181082.496801,,,1569181082.502481
293,1569137882.797,107.46.41.0/24,,,1569181082.802321,1569181086.775595,1569181085.945553,1569181082.80924
294,1569137882.902,29.237.189.0/24,,,1569181082.905848,1569181086.790053,1569181085.945607,1569181082.912669
295,1569137883.417,96.126.56.0/24,,,1569181083.421062,1569181086.803004,1569181085.961233,1569181083.424596
296,1569137883.521,63.128.89.0/24,,,1569181083.526711,1569181086.803023,1569181085.961253,1569181083.532482
297,1569137883.627,108.96.120.0/24,,,1569181083.634149,1569181086.803023,1569181085.961273,1569181083.64085
298,1569137883.839,207.134.49.0/24,,,1569181083.845166,1569181086.803071,1569181085.961307,1569181083.85037
299,1569137884.046,26.240.77.0/24,,,1569181084.052493,1569181086.803071,1569181085.961273,1569181084.057248
300,1569137884.153,137.137.105.0/24,,,1569181084.157095,1569181086.806264,1569181085.96132,1569181084.16204
301,1569137884.257,143.129.222.0/24,,,1569181084.262664,1569181086.809558,1569181085.96132,1569181084.269665
302,1569137884.463,251.180.4.0/24,,,1569181084.466933,1569181086.821397,1569181085.961358,1569181084.472913
303,1569137884.566,204.149.157.0/24,,,1569181084.571478,1569181086.855739,1569181085.961358,1569181084.575532
304,1569137910.697,245.61.74.0/24,,,1569181084.674723,1569181086.868667,1569181085.961392,1569181084.680617
305,1569137893.476,73.166.9.0/24,,,1569181084.778775,1569181086.875522,1569181085.961392,1569181084.785147
306,1569137884.879,234.158.18.0/24,,,1569181084.88226,,,1569181084.887511
307,1569137885.082,22.85.213.0/24,,,1569181085.085617,1569181086.868685,1569181085.961392,1569181085.088602
308,1569137904.969,37.94.3.0/24,,,1569181085.501075,1569181086.875541,1569181085.964227,1569181085.505419
309,1569137885.601,18.46.101.0/24,,,1569181085.607179,1569181086.875541,1569181085.964312,1569181085.611817
310,1569137885.707,175.32.18.0/24,,,1569181085.713528,1569181091.695439,1569181090.920841,1569181085.71652
311,1569137888.096,141.167.129.0/24,,,1569181085.816814,1569181091.698865,1569181090.922587,1569181085.821425
312,1569137885.916,83.26.3.0/24,,,1569181085.921081,1569181091.712369,1569181090.930635,1569181085.925726
313,1569137902.893,82.134.150.0/24,,,1569181086.232768,1569181091.746253,1569181090.933998,1569181086.239132
314,1569137886.743,11.154.159.0/24,,,1569181086.749095,1569181091.761685,1569181090.937092,1569181086.755706
315,1569137886.849,80.189.25.0/24,,,1569181086.855058,1569181091.769335,1569181090.937115,1569181086.861712
316,1569137925.247,236.250.58.0/24,,,1569181086.96014,,,1569181086.966816
317,1569137887.267,87.87.139.0/24,,,1569181087.27142,1569181091.769351,1569181090.938811,1569181087.274514
318,1569137887.472,79.30.31.0/24,,,1569181087.47655,1569181091.773408,1569181090.94547,1569181087.480774
319,1569137887.576,109.38.112.0/24,,,1569181087.582014,1569181091.777767,1569181090.945484,1569181087.584963
320,1569137887.888,133.137.114.0/24,,,1569181087.891384,1569181091.786938,1569181090.945484,1569181087.89437
321,1569137915.495,203.173.47.0/24,,,1569181087.996119,1569181091.80186,1569181090.945548,1569181088.001752
322,1569137888.199,36.77.21.0/24,,,1569181088.205678,1569181091.812297,1569181090.945548,1569181088.21066
323,1569137888.306,47.1.91.0/24,,,1569181088.310486,1569181091.822181,1569181090.948328,1569181088.316503
324,1569137888.614,196.178.91.0/24,,,1569181088.6184,1569181091.832534,1569181090.948356,1569181088.625096
325,1569137888.718,129.190.59.0/24,,,1569181088.72282,1569181091.841201,1569181090.953506,1569181088.728917
326,1569137889.136,54.37.49.0/24,,,1569181089.141073,1569181091.849655,1569181090.953526,1569181089.145621
327,1569137900.389,27.196.205.0/24,,,1569181089.74996,1569181091.857698,1569181090.953551,1569181089.756312
328,1569137889.85,226.21.151.0/24,,,1569181089.856462,,,1569181089.861738
329,1569137890.061,136.78.100.0/24,,,1569181090.065779,1569181091.864946,1569181090.953551,1569181090.070652
330,1569137890.571,210.242.187.0/24,,,1569181090.575813,1569181096.695254,1569181095.920829,1569181090.579402
331,1569137890.776,224.181.48.0/24,,,1569181090.78092,,,1569181090.785633
332,1569137890.881,51.18.91.0/24,,,1569181090.885551,1569181096.710542,1569181095.922635,1569181090.892012
333,1569137890.986,226.131.143.0/24,,,1569181090.99276,,,1569181091.002021
334,1569137891.093,139.137.201.0/24,,,1569181091.097597,1569181096.710565,1569181095.928078,1569181091.102456
335,1569137891.302,248.110.179.0/24,,,1569181091.309331,1569181096.710565,1569181095.929841,1569181091.313808
336,1569137892.012,111.239.51.0/24,,,1569181092.019677,1569181096.710608,1569181095.934323,1569181092.026023
337,1569137892.12,234.41.113.0/24,,,1569181092.126179,,,1569181092.130428
338,1569137892.226,22.117.249.0/24,,,1569181092.232994,1569181096.710608,1569181095.934348,1569181092.239218
339,1569137892.438,45.143.236.0/24,,,1569181092.443486,1569181096.713955,1569181095.934401,1569181092.446536
340,1569137923.997,221.182.228.0/24,,,1569181092.547022,1569181096.717003,1569181095.936124,1569181092.551973
341,1569137892.847,69.233.44.0/24,,,1569181092.853085,1569181096.720617,1569181095.943305,1569181092.859254
342,1569137892.953,19.241.237.0/24,,,1569181092.956638,1569181096.757774,1569181095.943325,1569181092.961902
343,1569137893.056,201.77.203.0/24,,,1569181093.062843,1569181096.781249,1569181095.943336,1569181093.069023
344,1569137893.163,178.126.244.0/24,,,1569181093.166287,1569181096.792493,1569181095.943336,1569181093.17025
345,1569137911.739,254.0.192.0/24,,,1569181093.270403,1569181096.800898,1569181095.943381,1569181093.276569
346,1569137894.098,154.153.147.0/24,,,1569181093.585809,1569181096.800924,1569181095.94647,1569181093.590867
347,1569137893.686,24.139.108.0/24,,,1569181093.690083,1569181096.800959,1569181095.946494,1569181093.696227
348,1569137893.89,208.42.139.0/24,,,1569181093.893954,1569181096.807676,1569181095.961981,1569181093.898831
349,1569137893.994,66.132.36.0/24,,,1569181093.998433,1569181096.804462,1569181095.961962,1569181094.00387
350,1569137894.205,134.220.112.0/24,,,1569181094.208265,1569181096.826303,1569181095.961981,1569181094.214818
351,1569137894.308,2.184.170.0/24,,,1569181094.31244,1569181096.845554,1569181095.962019,1569181094.320465
352,1569137894.412,108.75.187.0/24,,,1569181094.41881,1569181096.870588,1569181095.962019,1569181094.422549
353,1569137909.351,84.73.247.0/24,,,1569181094.523498,1569181096.861404,1569181095.962019,1569181094.529253
354,1569137894.623,128.11.75.0/24,,,1569181094.62798,1569181096.870611,1569181095.962052,1569181094.631008
355,1569137894.729,78.124.128.0/24,,,1569181094.734425,1569181096.875622,1569181095.962063,1569181094.739984
356,1569137895.043,222.170.93.0/24,,,1569181095.049375,1569181096.880653,1569181095.962063,1569181095.05559
357,1569137895.25,192.42.13.0/24,,,1569181095.253063,1569181096.885971,1569181095.962091,1569181095.259056
358,1569137895.353,50.18.29.0/24,,,1569181095.359574,1569181096.896058,1569181095.962108,1569181095.363119
359,1569137895.563,53.0.89.0/24,,,1569181095.569906,1569181096.922809,1569181095.962108,1569181095.576132
360,1569137895.67,150.240.250.0/24,,,1569181095.6746,1569181096.937605,1569181095.963733,1569181095.67858
361,1569137895.774,175.64.109.0/24,,,1569181095.779023,1569181101.695265,1569181100.920913,1569181095.784188
362,1569137895.879,139.85.61.0/24,,,1569181095.882573,1569181101.69832,1569181100.922955,1569181095.888022
363,1569137895.982,130.253.2.0/24,,,1569181095.985954,1569181101.706345,1569181100.931239,1569181095.992406
364,1569137896.19,108.58.77.0/24,,,1569181096.196875,1569181101.721554,1569181100.933052,1569181096.201301
365,1569137896.297,16.162.82.0/24,,,1569181096.303057,1569181101.729813,1569181100.93746,1569181096.308294
366,1569137896.611,247.237.38.0/24,,,1569181096.408322,1569181101.738226,1569181100.937483,1569181096.414189
367,1569137896.508,20.10.150.0/24,,,1569181096.511648,1569181101.745566,1569181100.937537,1569181096.517666
368,1569137896.818,189.251.132.0/24,,,1569181096.823233,1569181101.761612,1569181100.945939,1569181096.830987
369,1569137896.923,96.201.47.0/24,,,1569181096.929565,1569181101.75462,1569181100.94591,1569181096.934525
370,1569137897.03,130.167.219.0/24,,,1569181097.03621,1569181101.769865,1569181100.945954,1569181097.041114
371,1569137897.237,133.218.226.0/24,,,1569181097.243307,1569181101.778868,1569181100.945954,1569181097.246605
372,1569137897.344,111.238.3.0/24,,,1569181097.350473,1569181101.787539,1569181100.945987,1569181097.354777
373,1569137897.551,96.215.125.0/24,,,1569181097.55742,1569181101.79623,1569181100.946041,1569181097.560495
374,1569137897.658,241.156.44.0/24,,,1569181097.664585,1569181101.807486,1569181100.947814,1569181097.667464
375,1569137897.868,190.175.85.0/24,,,1569181097.874368,1569181101.81492,1569181100.963407,1569181097.879005
376,1569137898.081,19.155.79.0/24,,,1569181098.086824,1569181101.824819,1569181100.963429,1569181098.093594
377,1569137898.388,69.211.196.0/24,,,1569181098.394049,1569181101.83352,1569181100.963454,1569181098.401722
378,1569137898.495,42.242.64.0/24,,,1569181098.501487,1569181101.84172,1569181100.963454,1569181098.506279
379,1569137898.702,254.98.130.0/24,,,1569181098.708804,1569181101.850545,1569181100.96348,1569181098.712542
380,1569137898.809,86.8.30.0/24,,,1569181098.814066,1569181101.860082,1569181100.963498,1569181098.818163
381,1569137898.914,84.186.139.0/24,,,1569181098.920486,1569181101.868166,1569181100.963498,1569181098.927338
382,1569137919.33,185.45.132.0/24,,,1569181099.026634,1569181101.876336,1569181100.963533,1569181099.033065
383,1569137899.127,221.157.131.0/24,,,1569181099.133558,1569181101.884854,1569181100.963545,1569181099.140187
384,1569137922.138,207.160.218.0/24,,,1569181099.345785,1569181101.892296,1569181100.963545,1569181099.351112
385,1569137901.117,198.187.249.0/24,,,1569181099.659315,1569181101.899756,1569181100.963587,1569181099.663816
386,1569137899.759,134.208.203.0/24,,,1569181099.765525,1569181101.907857,1569181100.963587,1569181099.77206
387,1569137899.866,80.153.60.0/24,,,1569181099.871827,1569181101.916793,1569181100.968929,1569181099.877537
388,1569137924.516,182.139.27.0/24,,,1569181100.186234,1569181101.929901,1569181100.968929,1569181100.194481
389,1569137900.286,44.99.80.0/24,,,1569181100.289659,1569181101.942803,1569181100.96896,1569181100.295555
390,1569137900.493,128.187.174.0/24,,,1569181100.500135,1569181101.958432,1569181100.970536,1569181100.505627
391,1569137900.6,132.88.37.0/24,,,1569181100.604898,1569181101.950129,1569181100.96896,1569181100.609247
392,1569137900.705,39.14.248.0/24,,,1569181100.709705,1569181106.696533,1569181105.921089,1569181100.712672
393,1569137925.882,1.9.103.0/24,,,1569181101.017244,1569181106.715942,1569181105.922896,1569181101.020309
394,1569137901.221,109.78.205.0/24,,,1569181101.226057,1569181106.715942,1569181105.931368,1569181101.229004
395,1569137901.326,239.137.189.0/24,,,1569181101.333068,,,1569181101.337029
396,1569137901.952,95.243.76.0/24,,,1569181101.959532,1569181106.715957,1569181105.937452,1569181101.966515
397,1569137902.06,104.154.124.0/24,,,1569181102.065998,1569181106.715942,1569181105.934341,1569181102.070603
398,1569137902.272,80.225.200.0/24,,,1569181102.278329,1569181106.715957,1569181105.937477,1569181102.282981
399,1569137902.585,120.109.100.0/24,,,1569181102.592027,1569181106.715957,1569181105.939207,1569181102.599242
400,1569137903.1,89.55.244.0/24,,,1569181103.103236,1569181106.716003,1569181105.9449,1569181103.107831
401,1569137903.306,229.75.226.0/24,,,1569181103.309294,,,1569181103.316472
402,1569137927.836,204.31.217.0/24,,,1569181103.412362,1569181106.71905,1569181105.9449,1569181103.421108
403,1569137903.512,124.59.90.0/24,,,1569181103.51729,1569181106.722198,1569181105.944934,1569181103.521413
404,1569137903.617,115.78.251.0/24,,,1569181103.620931,1569181106.725954,1569181105.944988,1569181103.628592
405,1569137903.721,150.212.215.0/24,,,1569181103.727308,1569181106.769009,1569181105.950259,1569181103.732538
406,1569137904.034,0.92.206.0/24,,,1569181104.037232,1569181106.798661,1569181105.950283,1569181104.044287
407,1569137904.137,75.178.39.0/24,,,1569181104.139973,1569181106.810103,1569181105.950316,1569181104.149419
408,1569137904.24,172.199.120.0/24,,,1569181104.244903,1569181106.815644,1569181105.950316,1569181104.249644
409,1569137904.345,27.240.47.0/24,,,1569181104.351117,1569181106.815644,1569181105.959455,1569181104.35562
410,1569137916.319,18.183.170.0/24,,,1569181104.455953,1569181106.821582,1569181105.959474,1569181104.460508
411,1569137904.657,43.115.59.0/24,,,1569181104.66152,1569181106.821582,1569181105.959494,1569181104.666214
412,1569137922.245,72.184.76.0/24,,,1569181104.764805,1569181106.825345,1569181105.959494,1569181104.76857
413,1569137904.864,104.13.12.0/24,,,1569181104.869304,1569181106.849077,1569181105.959527,1569181104.875794
414,1569137905.18,102.45.132.0/24,,,1569181105.185891,1569181106.866316,1569181105.959546,1569181105.191055
415,1569137905.286,0.38.108.0/24,,,1569181105.292381,1569181106.875846,1569181105.959546,1569181105.300065
416,1569137905.705,27.56.15.0/24,,,1569181105.711445,1569181111.694785,1569181110.922008,1569181105.714677
417,1569137905.912,171.134.73.0/24,,,1569181105.918464,1569181111.697258,1569181110.923815,1569181105.921797
418,1569137906.125,254.66.47.0/24,,,1569181106.128948,1569181111.702852,1569181110.930656,1569181106.133879
419,1569137913.309,34.116.211.0/24,,,1569181106.233738,1569181111.720397,1569181110.932515,1569181106.239216
420,1569137906.637,202.253.215.0/24,,,1569181106.642376,1569181111.733882,1569181110.934234,1569181106.648323
421,1569137907.053,227.27.246.0/24,,,1569181107.056603,,,1569181107.062215
422,1569137907.156,31.243.190.0/24,,,1569181107.159578,1569181111.738435,1569181110.937571,1569181107.16594
423,1569137910.486,213.0.139.0/24,,,1569181107.369553,1569181111.745779,1569181110.937595,1569181107.374626
424,1569137907.576,161.238.130.0/24,,,1569181107.581212,1569181111.752946,1569181110.941994,1569181107.585544
425,1569137907.681,75.51.128.0/24,,,1569181107.686493,1569181111.759977,1569181110.942017,1569181107.690383
426,1569137907.891,112.140.52.0/24,,,1569181107.89841,1569181111.767717,1569181110.942072,1569181107.902982
427,1569137908.304,123.3.60.0/24,,,1569181108.311497,1569181111.775755,1569181110.95005,1569181108.315994
428,1569137908.829,188.165.252.0/24,,,1569181108.833897,1569181111.782739,1569181110.950086,1569181108.841624
429,1569137908.934,139.192.144.0/24,,,1569181108.93886,1569181111.790008,1569181110.950101,1569181108.947744
430,1569137909.039,104.32.30.0/24,,,1569181109.045711,1569181111.79627,1569181110.950101,1569181109.052963
431,1569137909.555,165.189.181.0/24,,,1569181109.558258,1569181111.802004,1569181110.950128,1569181109.561608
432,1569137909.658,196.114.33.0/24,,,1569181109.661328,1569181111.808985,1569181110.950181,1569181109.670472
433,1569137909.761,251.6.60.0/24,,,1569181109.766943,1569181111.81547,1569181110.956879,1569181109.771358
434,1569137909.867,133.117.204.0/24,,,1569181109.871298,1569181111.821823,1569181110.956901,1569181109.881477
435,1569137910.071,133.226.103.0/24,,,1569181110.075001,1569181111.828663,1569181110.956913,1569181110.079831
436,1569137910.275,168.158.255.0/24,,,1569181110.282849,1569181111.833875,1569181110.956913,1569181110.292515
437,1569137915.808,187.181.5.0/24,,,1569181110.38632,1569181111.841761,1569181110.956955,1569181110.391433
438,1569137910.591,236.122.197.0/24,,,1569181110.596896,,,1569181110.602786
439,1569137910.904,75.195.90.0/24,,,1569181110.907786,1569181116.696344,1569181115.923483,1569181110.911368
440,1569137911.007,74.230.222.0/24,,,1569181111.011076,1569181116.716361,1569181115.935468,1569181111.018031
441,1569137911.111,137.86.172.0/24,,,1569181111.115763,1569181116.71638,1569181115.935468,1569181111.119241
442,1569137911.216,101.187.139.0/24,,,1569181111.22044,1569181116.71638,1569181115.935468,1569181111.229579
443,1569137911.32,111.55.143.0/24,,,1569181111.325059,1569181116.71638,1569181115.935501,1569181111.329616
444,1569137911.425,71.167.193.0/24,,,1569181111.430465,1569181116.716427,1569181115.935581,1569181111.437377
445,1569137911.531,196.106.250.0/24,,,1569181111.53831,1569181116.716427,1569181115.938492,1569181111.544124
446,1569137911.845,76.227.96.0/24,,,1569181111.852509,1569181116.716427,1569181115.955872,1569181111.857567
447,1569137929.424,4.17.74.0/24,,,1569181112.058606,1569181116.724142,1569181115.955872,1569181112.066553
448,1569137912.159,232.167.89.0/24,,,1569181112.165473,,,1569181112.170813
449,1569137912.266,136.246.52.0/24,,,1569181112.27256,1569181116.724142,1569181115.955872,1569181112.283654
450,1569137912.476,138.130.26.0/24,,,1569181112.480854,1569181116.727171,1569181115.955872,1569181112.487707
451,1569137912.581,32.128.43.0/24,,,1569181112.584778,1569181116.763274,1569181115.955903,1569181112.593807
452,1569137912.685,243.165.95.0/24,,,1569181112.689349,1569181116.787437,1569181115.955903,1569181112.695416
453,1569137912.996,161.154.199.0/24,,,1569181113.00131,1569181116.79883,1569181115.955913,1569181113.006378
454,1569137913.101,24.87.52.0/24,,,1569181113.104632,1569181116.812651,1569181115.955913,1569181113.113756
455,1569137913.204,138.205.241.0/24,,,1569181113.20908,1569181116.812679,1569181115.955913,1569181113.21404
456,1569137913.723,135.56.233.0/24,,,1569181113.727884,1569181116.812679,1569181115.955994,1569181113.734364
457,1569137913.828,174.38.168.0/24,,,1569181113.834312,1569181116.812706,1569181115.958851,1569181113.843138
458,1569137913.934,15.237.15.0/24,,,1569181113.941475,1569181116.820034,1569181115.95893,1569181113.947429
459,1569137914.142,118.175.107.0/24,,,1569181114.146674,1569181116.820048,1569181115.969058,1569181114.151196
460,1569137914.247,98.116.187.0/24,,,1569181114.253145,1569181116.824692,1569181115.969058,1569181114.256118
461,1569137914.353,27.233.94.0/24,,,1569181114.359516,1569181116.847881,1569181115.969058,1569181114.367251
462,1569137914.46,69.199.151.0/24,,,1569181114.466909,1569181116.865919,1569181115.969058,1569181114.473939
463,1569137914.772,57.87.6.0/24,,,1569181114.779549,1569181116.869399,1569181115.969081,1569181114.78598
464,1569137914.98,5.187.52.0/24,,,1569181114.984619,1569181116.877169,1569181115.969081,1569181114.993333
465,1569137915.085,151.5.112.0/24,,,1569181115.090934,1569181116.886788,1569181115.969081,1569181115.097315
466,1569137915.191,163.132.236.0/24,,,1569181115.194393,1569181116.895217,1569181115.969164,1569181115.201551
467,1569137916.423,254.77.204.0/24,,,1569181116.427909,1569181121.694598,1569181120.924154,1569181116.430792
468,1569137916.528,53.102.63.0/24,,,1569181116.53385,1569181121.707971,1569181120.92668,1569181116.540647
469,1569137916.634,233.139.20.0/24,,,1569181116.638318,,,1569181116.643076
470,1569137916.946,108.10.247.0/24,,,1569181116.950258,1569181121.707989,1569181120.952329,1569181116.955258
471,1569137917.05,85.251.212.0/24,,,1569181117.05655,1569181121.707989,1569181120.955249,1569181117.059873
472,1569137917.157,169.203.209.0/24,,,1569181117.162008,1569181121.708024,1569181120.96278,1569181117.166859
473,1569137917.262,161.15.153.0/24,,,1569181117.268632,1569181121.708024,1569181120.96278,1569181117.27331
474,1569137917.369,115.0.43.0/24,,,1569181117.373662,1569181121.708024,1569181120.96278,1569181117.379487
475,1569137917.474,50.221.26.0/24,,,1569181117.479078,1569181121.714081,1569181120.965703,1569181117.48445
476,1569137917.58,14.178.180.0/24,,,1569181117.584955,1569181121.714098,1569181120.976518,1569181117.588072
477,1569137918.093,110.46.171.0/24,,,1569181118.098179,1569181121.720145,1569181120.976518,1569181118.104853
478,1569137918.603,180.105.105.0/24,,,1569181118.608433,1569181121.755665,1569181120.976518,1569181118.613254
479,1569137918.708,2.10.145.0/24,,,1569181118.712032,1569181121.777197,1569181120.976518,1569181118.718128
480,1569137918.812,40.176.26.0/24,,,1569181118.816512,1569181121.785008,1569181120.976518,1569181118.822844
481,1569137925.562,155.250.148.0/24,,,1569181118.919444,1569181121.785028,1569181120.976544,1569181118.926314
482,1569137919.122,90.124.170.0/24,,,1569181119.126749,1569181121.790003,1569181120.976544,1569181119.133141
483,1569137919.227,51.135.119.0/24,,,1569181119.230691,1569181121.7947,1569181120.98086,1569181119.238739
484,1569137919.737,233.133.245.0/24,,,1569181119.740693,,,1569181119.745778
485,1569137920.041,250.254.189.0/24,,,1569181120.046651,1569181121.799123,1569181120.980938,1569181120.054652
486,1569137925.457,122.225.84.0/24,,,1569181120.152873,1569181121.806767,1569181120.980938,1569181120.157424
487,1569137920.253,166.159.10.0/24,,,1569181120.257958,1569181121.833889,1569181120.986087,1569181120.265165
488,1569137920.358,7.39.114.0/24,,,1569181120.363598,1569181121.853479,1569181120.986087,1569181120.368417
489,1569137920.464,144.163.63.0/24,,,1569181120.46804,1569181121.846326,1569181120.986087,1569181120.47476
490,1569137920.568,251.2.9.0/24,,,1569181120.57322,1569181121.853515,1569181120.986087,1569181120.57851
491,1569137920.673,233.118.200.0/24,,,1569181120.679303,,,1569181120.683102
492,1569137921.086,67.14.81.0/24,,,1569181121.088721,1569181126.697448,1569181125.927278,1569181121.092724
493,1569137921.289,161.185.200.0/24,,,1569181121.292013,1569181126.695105,1569181125.924274,1569181121.296849
494,1569137921.497,34.235.74.0/24,,,1569181121.504749,1569181126.716899,1569181125.937144,1569181121.509804
495,1569137921.605,45.222.96.0/24,,,1569181121.608689,1569181126.736198,1569181125.94013,1569181121.613419
496,1569137921.809,106.51.85.0/24,,,1569181121.815227,1569181126.748089,1569181125.945391,1569181121.819086
497,1569137921.926,251.209.177.0/24,,,1569181121.930577,1569181126.767315,1569181125.945391,1569181121.935222
498,1569137922.031,2.169.112.0/24,,,1569181122.037442,1569181126.767329,1569181125.948278,1569181122.041959
499,1569137922.348,196.141.41.0/24,,,1569181122.353313,1569181126.767329,1569181125.957207,1569181122.360882
500,1569137922.554,68.29.42.0/24,,,1569181122.559241,1569181126.76736,1569181125.957207,1569181122.566609
501,1569137922.76,86.43.199.0/24,,,1569181122.762928,1569181126.76736,1569181125.957207,1569181122.768237
502,1569137922.862,173.174.139.0/24,,,1569181122.866083,1569181126.76736,1569181125.957207,1569181122.872201
503,1569137923.066,249.23.250.0/24,,,1569181123.070374,1569181126.779253,1569181125.957232,1569181123.076488
504,1569137923.17,66.192.3.0/24,,,1569181123.17532,1569181126.779287,1569181125.961377,1569181123.182541
505,1569137923.275,0.48.47.0/24,,,1569181123.280926,1569181126.779287,1569181125.961377,1569181123.286319
506,1569137923.381,122.15.168.0/24,,,1569181123.384888,1569181126.784265,1569181125.961377,1569181123.39125
507,1569137923.485,144.177.168.0/24,,,1569181123.488495,1569181126.801943,1569181125.967903,1569181123.493761
508,1569137923.689,143.224.17.0/24,,,1569181123.695659,1569181126.826104,1569181125.967903,1569181123.699273
509,1569137924.725,236.63.105.0/24,,,1569181124.731526,,,1569181124.736877
510,1569137924.936,113.130.97.0/24,,,1569181124.940812,1569181126.837535,1569181125.967903,1569181124.946161
511,1569137925.141,5.213.16.0/24,,,1569181125.146694,1569181126.844984,1569181125.967903,1569181125.151524
