Connecting to host 1.0.0.1, port 5201
[  4] local 10.0.10.1 port 59643 connected to 1.0.0.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Total Datagrams
[  4]   0.00-1.00   sec  82.6 MBytes   693 Mbits/sec  10577  
[  4]  35.00-36.00  sec  89.6 MBytes   752 Mbits/sec  11472  
[  4]  36.00-37.00  sec  89.9 MBytes   755 Mbits/sec  11512  
[  4]  37.00-38.00  sec  89.8 MBytes   753 Mbits/sec  11497  
[  4]  38.00-39.00  sec  89.7 MBytes   753 Mbits/sec  11487  
[  4]  39.00-40.00  sec  89.4 MBytes   750 Mbits/sec  11440  
[  4]  40.00-41.00  sec  89.4 MBytes   750 Mbits/sec  11441  
[  4]  41.00-42.00  sec  89.1 MBytes   747 Mbits/sec  11402  
[  4]  42.00-43.00  sec  89.9 MBytes   754 Mbits/sec  11511  
[  4]  43.00-44.00  sec  90.3 MBytes   758 Mbits/sec  11564  
[  4]  44.00-45.00  sec  89.8 MBytes   753 Mbits/sec  11489  
[  4]  45.00-46.00  sec  89.2 MBytes   749 Mbits/sec  11423  
[  4]  46.00-47.00  sec  89.2 MBytes   748 Mbits/sec  11416  
[  4]  47.00-48.00  sec  88.6 MBytes   743 Mbits/sec  11335  
[  4]  48.00-49.00  sec  90.2 MBytes   756 Mbits/sec  11542  
[  4]  49.00-50.00  sec  88.6 MBytes   743 Mbits/sec  11340  
[  4]  50.00-51.00  sec  89.4 MBytes   750 Mbits/sec  11442  
[  4]  51.00-52.00  sec  89.4 MBytes   750 Mbits/sec  11447  
[  4]  52.00-53.00  sec  89.9 MBytes   755 Mbits/sec  11512  
[  4]  53.00-54.00  sec  89.8 MBytes   753 Mbits/sec  11488  
[  4]  54.00-55.00  sec  90.1 MBytes   756 Mbits/sec  11528  
[  4]  55.00-56.00  sec  89.2 MBytes   748 Mbits/sec  11416  
[  4]  56.00-57.00  sec  89.6 MBytes   752 Mbits/sec  11472  
[  4]  57.00-58.00  sec  89.5 MBytes   751 Mbits/sec  11456  
[  4]  58.00-59.00  sec  89.6 MBytes   752 Mbits/sec  11473  
[  4]  59.00-60.00  sec  90.0 MBytes   755 Mbits/sec  11515  
[  4]  60.00-61.00  sec  90.1 MBytes   755 Mbits/sec  11527  
[  4]  61.00-62.00  sec  89.5 MBytes   751 Mbits/sec  11455  
[  4]  62.00-63.00  sec  90.9 MBytes   762 Mbits/sec  11632  
[  4]  63.00-64.00  sec  89.9 MBytes   754 Mbits/sec  11512  
[  4]  64.00-65.00  sec  90.1 MBytes   756 Mbits/sec  11536  
[  4]  65.00-66.00  sec  90.5 MBytes   759 Mbits/sec  11584  
[  4]  66.00-67.00  sec  90.1 MBytes   755 Mbits/sec  11528  
[  4]  67.00-68.00  sec  91.5 MBytes   768 Mbits/sec  11713  
[  4]  68.00-69.00  sec  92.9 MBytes   780 Mbits/sec  11894  
[  4]  69.00-70.00  sec  91.3 MBytes   766 Mbits/sec  11688  
[  4]  70.00-71.00  sec  89.9 MBytes   754 Mbits/sec  11512  
[  4]  70.00-71.00  sec  89.9 MBytes   754 Mbits/sec  11512  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Jitter    Lost/Total Datagrams
[  4]   0.00-71.00  sec  6.22 GBytes   753 Mbits/sec  0.000 ms  0/815713 (0%)  
[  4] Sent 815713 datagrams
