Connecting to host 1.0.0.1, port 5201
[  4] local 10.0.10.1 port 60012 connected to 1.0.0.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Total Datagrams
[  4]   0.00-1.00   sec  84.1 MBytes   705 Mbits/sec  10762  
[  4]  56.00-57.00  sec  90.4 MBytes   759 Mbits/sec  11574  
[  4]  57.00-58.00  sec  90.6 MBytes   760 Mbits/sec  11593  
[  4]  58.00-59.00  sec  91.2 MBytes   765 Mbits/sec  11674  
[  4]  59.00-60.00  sec  91.9 MBytes   771 Mbits/sec  11767  
[  4]  60.00-61.00  sec  91.6 MBytes   768 Mbits/sec  11724  
[  4]  61.00-62.00  sec  91.6 MBytes   768 Mbits/sec  11722  
[  4]  62.00-63.00  sec  92.1 MBytes   772 Mbits/sec  11783  
[  4]  63.00-64.00  sec  91.1 MBytes   764 Mbits/sec  11656  
[  4]  64.00-65.00  sec  91.9 MBytes   771 Mbits/sec  11769  
[  4]  65.00-66.00  sec  90.1 MBytes   756 Mbits/sec  11536  
[  4]  66.00-67.00  sec  92.9 MBytes   780 Mbits/sec  11895  
[  4]  67.00-68.00  sec  91.3 MBytes   766 Mbits/sec  11692  
[  4]  68.00-69.00  sec  91.8 MBytes   770 Mbits/sec  11753  
[  4]  69.00-70.00  sec  92.9 MBytes   779 Mbits/sec  11885  
[  4]  69.00-70.00  sec  92.9 MBytes   779 Mbits/sec  11885  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Jitter    Lost/Total Datagrams
[  4]   0.00-70.00  sec  6.32 GBytes   776 Mbits/sec  0.000 ms  0/828968 (0%)  
[  4] Sent 828968 datagrams
